82,73,11,2.3
83,73,9,1.9
84,73,8,2.1
84,74,8,2.4
87,76,10,3.3
88,78,9,2.2
88,78,12,2.8
88,78,12,4.2
88,78,12,5.1
88,77,13,5.4
85,76,13,5.2
83,74,13,3.9
